# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-25 19:59:27 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01570500 Susquehanna River at Harrisburg, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01570500
#            TS   parameter     Description
#        122065       00060     Discharge, cubic feet per second
#        122066       00065     Gage height, feet
#        122072       00045     Precipitation, total, inches
#        122073       00010     Temperature, water, degrees Celsius, WALNUT ST PIER
#        122074       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, WALNUT ST PIER
#        122075       00400     pH, water, unfiltered, field, standard units, WALNUT ST PIER
#        122076       00300     Dissolved oxygen, water, unfiltered, milligrams per liter, WALNUT ST PIER
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	122065_00060	122065_00060_cd	122066_00065	122066_00065_cd	122073_00010	122073_00010_cd	122074_00095	122074_00095_cd
USGS	01570500	2015-12-29 02:30	EST	51300	A	5.65	A				
USGS	01570500	2015-12-29 03:00	EST	51300	A	5.65	A				
USGS	01570500	2015-12-29 03:30	EST	51300	A	5.65	A				
USGS	01570500	2015-12-29 04:00	EST	51500	A	5.66	A				
USGS	01570500	2015-12-29 04:30	EST	51700	A	5.67	A				
USGS	01570500	2015-12-29 05:00	EST	51700	A	5.67	A				
USGS	01570500	2015-12-29 05:30	EST	51900	A	5.68	A				
USGS	01570500	2015-12-29 06:00	EST	51900	A	5.68	A				
USGS	01570500	2015-12-29 06:30	EST	51900	A	5.68	A				
USGS	01570500	2015-12-29 07:00	EST	52200	A	5.69	A				
USGS	01570500	2015-12-29 07:30	EST	52400	A	5.70	A				
USGS	01570500	2015-12-29 08:00	EST	52400	A	5.70	A				
USGS	01570500	2015-12-29 08:30	EST	52600	A	5.71	A				
USGS	01570500	2015-12-29 09:00	EST	52800	A	5.72	A				
USGS	01570500	2015-12-29 09:30	EST	53000	A	5.73	A				
USGS	01570500	2015-12-29 10:00	EST	53000	A	5.73	A				
USGS	01570500	2015-12-29 10:30	EST	53200	A	5.74	A				
USGS	01570500	2015-12-29 11:00	EST	53400	A	5.75	A				
USGS	01570500	2015-12-29 11:30	EST	53500	A	5.76	A				
USGS	01570500	2015-12-29 12:00	EST	53700	A	5.77	A				
USGS	01570500	2015-12-29 12:30	EST	53900	A	5.78	A				
USGS	01570500	2015-12-29 13:00	EST	54100	A	5.79	A				
USGS	01570500	2015-12-29 13:30	EST	54300	A	5.80	A				
USGS	01570500	2015-12-29 14:00	EST	54400	A	5.81	A				
USGS	01570500	2015-12-29 14:30	EST	54600	A	5.82	A				
USGS	01570500	2015-12-29 15:00	EST	54800	A	5.83	A				
USGS	01570500	2015-12-29 15:30	EST	55000	A	5.84	A				
USGS	01570500	2015-12-29 16:00	EST	55300	A	5.86	A				
USGS	01570500	2015-12-29 16:30	EST	55500	A	5.87	A				
USGS	01570500	2015-12-29 17:00	EST	55800	A	5.89	A				
USGS	01570500	2015-12-29 17:30	EST	56000	A	5.90	A				
USGS	01570500	2015-12-29 18:00	EST	56200	A	5.91	A				
USGS	01570500	2015-12-29 18:30	EST	56500	A	5.93	A				
USGS	01570500	2015-12-29 19:00	EST	56700	A	5.94	A				
USGS	01570500	2015-12-29 19:30	EST	56900	A	5.95	A				
USGS	01570500	2015-12-29 20:00	EST	57000	A	5.96	A				
USGS	01570500	2015-12-29 20:30	EST	57400	A	5.98	A				
USGS	01570500	2015-12-29 21:00	EST	57600	A	5.99	A				
USGS	01570500	2015-12-29 21:30	EST	57800	A	6.00	A				
USGS	01570500	2015-12-29 22:00	EST	57900	A	6.02	A				
USGS	01570500	2015-12-29 22:30	EST	58100	A	6.03	A				
USGS	01570500	2015-12-29 23:00	EST	58500	A	6.05	A				
USGS	01570500	2015-12-29 23:30	EST	58700	A	6.06	A				
USGS	01570500	2015-12-30 00:00	EST	59000	A	6.08	A				
USGS	01570500	2015-12-30 00:30	EST	59400	A	6.10	A				
USGS	01570500	2015-12-30 01:00	EST	59700	A	6.12	A				
USGS	01570500	2015-12-30 01:30	EST	59900	A	6.13	A				
USGS	01570500	2015-12-30 02:00	EST	60500	A	6.16	A				
USGS	01570500	2015-12-30 02:30	EST	60900	A	6.18	A				
USGS	01570500	2015-12-30 03:00	EST	61400	A	6.21	A				
USGS	01570500	2015-12-30 03:30	EST	62000	A	6.24	A				
USGS	01570500	2015-12-30 04:00	EST	62600	A	6.27	A				
USGS	01570500	2015-12-30 04:30	EST	63000	A	6.29	A				
USGS	01570500	2015-12-30 05:00	EST	63600	A	6.32	A				
USGS	01570500	2015-12-30 05:30	EST	64100	A	6.35	A				
USGS	01570500	2015-12-30 06:00	EST	64500	A	6.37	A				
USGS	01570500	2015-12-30 06:30	EST	65100	A	6.40	A				
USGS	01570500	2015-12-30 07:00	EST	65700	A	6.43	A				
USGS	01570500	2015-12-30 07:30	EST	66300	A	6.46	A				
USGS	01570500	2015-12-30 08:00	EST	66700	A	6.48	A				
USGS	01570500	2015-12-30 08:30	EST	67300	A	6.51	A				
USGS	01570500	2015-12-30 09:00	EST	67700	A	6.53	A				
USGS	01570500	2015-12-30 09:30	EST	68300	A	6.56	A				
USGS	01570500	2015-12-30 10:00	EST	68700	A	6.58	A				
USGS	01570500	2015-12-30 10:30	EST	69100	A	6.60	A				
USGS	01570500	2015-12-30 11:00	EST	69500	A	6.62	A				
USGS	01570500	2015-12-30 11:30	EST	69700	A	6.64	A				
USGS	01570500	2015-12-30 12:00	EST	69900	A	6.65	A				
USGS	01570500	2015-12-30 12:30	EST	70300	A	6.67	A				
USGS	01570500	2015-12-30 13:00	EST	70700	A	6.69	A				
USGS	01570500	2015-12-30 13:30	EST	70900	A	6.70	A				
USGS	01570500	2015-12-30 14:00	EST	71200	A	6.71	A				
USGS	01570500	2015-12-30 14:30	EST	71400	A	6.72	A				
USGS	01570500	2015-12-30 15:00	EST	71600	A	6.73	A				
USGS	01570500	2015-12-30 15:30	EST	71800	A	6.74	A				
USGS	01570500	2015-12-30 16:00	EST	72000	A	6.75	A				
USGS	01570500	2015-12-30 16:30	EST	72000	A	6.75	A				
USGS	01570500	2015-12-30 17:00	EST	72200	A	6.76	A				
USGS	01570500	2015-12-30 17:30	EST	72400	A	6.77	A				
USGS	01570500	2015-12-30 18:00	EST	72600	A	6.78	A				
USGS	01570500	2015-12-30 18:30	EST	72600	A	6.78	A				
USGS	01570500	2015-12-30 19:00	EST	72600	A	6.78	A				
USGS	01570500	2015-12-30 19:30	EST	72800	A	6.79	A				
USGS	01570500	2015-12-30 20:00	EST	73000	A	6.80	A				
USGS	01570500	2015-12-30 20:30	EST	73000	A	6.80	A				
USGS	01570500	2015-12-30 21:00	EST	73000	A	6.80	A				
USGS	01570500	2015-12-30 21:30	EST	73200	A	6.81	A				
USGS	01570500	2015-12-30 22:00	EST	73200	A	6.81	A				
USGS	01570500	2015-12-30 22:30	EST	73200	A	6.81	A				
USGS	01570500	2015-12-30 23:00	EST	73200	A	6.81	A				
USGS	01570500	2015-12-30 23:30	EST	73200	A	6.81	A				
USGS	01570500	2015-12-31 00:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 00:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 01:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 01:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 02:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 02:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 03:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 03:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 04:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 04:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 05:00	EST	73600	A	6.83	A				
USGS	01570500	2015-12-31 05:30	EST	73600	A	6.83	A				
USGS	01570500	2015-12-31 06:00	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 06:30	EST	73400	A	6.82	A				
USGS	01570500	2015-12-31 07:00	EST	73200	A	6.81	A				
USGS	01570500	2015-12-31 07:30	EST	73200	A	6.81	A				
USGS	01570500	2015-12-31 08:00	EST	73000	A	6.80	A				
USGS	01570500	2015-12-31 08:30	EST	73000	A	6.80	A				
USGS	01570500	2015-12-31 09:00	EST	72800	A	6.79	A				
USGS	01570500	2015-12-31 09:30	EST	72800	A	6.79	A				
USGS	01570500	2015-12-31 10:00	EST	72600	A	6.78	A				
USGS	01570500	2015-12-31 10:30	EST	72600	A	6.78	A				
USGS	01570500	2015-12-31 11:00	EST	72400	A	6.77	A				
USGS	01570500	2015-12-31 11:30	EST	72400	A	6.77	A				
USGS	01570500	2015-12-31 12:00	EST	72200	A	6.76	A				
USGS	01570500	2015-12-31 12:30	EST	72200	A	6.76	A				
USGS	01570500	2015-12-31 13:00	EST	72000	A	6.75	A				
USGS	01570500	2015-12-31 13:30	EST	72000	A	6.75	A				
USGS	01570500	2015-12-31 14:00	EST	71600	A	6.73	A				
USGS	01570500	2015-12-31 14:30	EST	71600	A	6.73	A				
USGS	01570500	2015-12-31 15:00	EST	71600	A	6.73	A				
USGS	01570500	2015-12-31 15:30	EST	71400	A	6.72	A				
USGS	01570500	2015-12-31 16:00	EST	71400	A	6.72	A				
USGS	01570500	2015-12-31 16:30	EST	71400	A	6.72	A				
USGS	01570500	2015-12-31 17:00	EST	71200	A	6.71	A				
USGS	01570500	2015-12-31 17:30	EST	71200	A	6.71	A				
USGS	01570500	2015-12-31 18:00	EST	70900	A	6.70	A				
USGS	01570500	2015-12-31 18:30	EST	70900	A	6.70	A				
USGS	01570500	2015-12-31 19:00	EST	70700	A	6.69	A				
USGS	01570500	2015-12-31 19:30	EST	70700	A	6.69	A				
USGS	01570500	2015-12-31 20:00	EST	70700	A	6.69	A				
USGS	01570500	2015-12-31 20:30	EST	70500	A	6.68	A				
USGS	01570500	2015-12-31 21:00	EST	70500	A	6.68	A				
USGS	01570500	2015-12-31 21:30	EST	70500	A	6.68	A				
USGS	01570500	2015-12-31 22:00	EST	70500	A	6.68	A				
USGS	01570500	2015-12-31 22:30	EST	70300	A	6.67	A				
USGS	01570500	2015-12-31 23:00	EST	70300	A	6.67	A				
USGS	01570500	2015-12-31 23:30	EST	70300	A	6.67	A				
USGS	01570500	2016-01-01 00:00	EST	70300	A	6.67	A				
USGS	01570500	2016-01-01 00:30	EST	70100	A	6.66	A				
USGS	01570500	2016-01-01 01:00	EST	70100	A	6.66	A				
USGS	01570500	2016-01-01 01:30	EST	69900	A	6.65	A				
USGS	01570500	2016-01-01 02:00	EST	69900	A	6.65	A				
USGS	01570500	2016-01-01 02:30	EST	69900	A	6.65	A				
USGS	01570500	2016-01-01 03:00	EST	69700	A	6.64	A				
USGS	01570500	2016-01-01 03:30	EST	69700	A	6.64	A				
USGS	01570500	2016-01-01 04:00	EST	69700	A	6.64	A				
USGS	01570500	2016-01-01 04:30	EST	69700	A	6.63	A				
USGS	01570500	2016-01-01 05:00	EST	69700	A	6.63	A				
USGS	01570500	2016-01-01 05:30	EST	69700	A	6.63	A				
USGS	01570500	2016-01-01 06:00	EST	69500	A	6.62	A				
USGS	01570500	2016-01-01 06:30	EST	69500	A	6.62	A				
USGS	01570500	2016-01-01 07:00	EST	69500	A	6.62	A				
USGS	01570500	2016-01-01 07:30	EST	69500	A	6.62	A				
USGS	01570500	2016-01-01 08:00	EST	69300	A	6.61	A				
USGS	01570500	2016-01-01 08:30	EST	69500	A	6.62	A				
USGS	01570500	2016-01-01 09:00	EST	69300	A	6.61	A				
USGS	01570500	2016-01-01 09:30	EST	69100	A	6.60	A				
USGS	01570500	2016-01-01 10:00	EST	69100	A	6.60	A				
USGS	01570500	2016-01-01 10:30	EST	69300	A	6.61	A				
USGS	01570500	2016-01-01 11:00	EST	69100	A	6.60	A				
USGS	01570500	2016-01-01 11:30	EST	69100	A	6.60	A				
USGS	01570500	2016-01-01 12:00	EST	69100	A	6.60	A				
USGS	01570500	2016-01-01 12:30	EST	68900	A	6.59	A				
USGS	01570500	2016-01-01 13:00	EST	68700	A	6.58	A				
USGS	01570500	2016-01-01 13:30	EST	68700	A	6.58	A				
USGS	01570500	2016-01-01 14:00	EST	68700	A	6.58	A				
USGS	01570500	2016-01-01 14:30	EST	68500	A	6.57	A				
USGS	01570500	2016-01-01 15:00	EST	68500	A	6.57	A				
USGS	01570500	2016-01-01 15:30	EST	68500	A	6.57	A				
USGS	01570500	2016-01-01 16:00	EST	68500	A	6.57	A				
USGS	01570500	2016-01-01 16:30	EST	68300	A	6.56	A				
USGS	01570500	2016-01-01 17:00	EST	68300	A	6.56	A				
USGS	01570500	2016-01-01 17:30	EST	68300	A	6.56	A				
USGS	01570500	2016-01-01 18:00	EST	68300	A	6.56	A				
USGS	01570500	2016-01-01 18:30	EST	68100	A	6.55	A				
USGS	01570500	2016-01-01 19:00	EST	68100	A	6.55	A				
USGS	01570500	2016-01-01 19:30	EST	68100	A	6.55	A				
USGS	01570500	2016-01-01 20:00	EST	68100	A	6.55	A				
USGS	01570500	2016-01-01 20:30	EST	67900	A	6.54	A				
USGS	01570500	2016-01-01 21:00	EST	67900	A	6.54	A				
USGS	01570500	2016-01-01 21:30	EST	67900	A	6.54	A				
USGS	01570500	2016-01-01 22:00	EST	67900	A	6.54	A				
USGS	01570500	2016-01-01 22:30	EST	67700	A	6.53	A				
USGS	01570500	2016-01-01 23:00	EST	67700	A	6.53	A				
USGS	01570500	2016-01-01 23:30	EST	67700	A	6.53	A				
USGS	01570500	2016-01-02 00:00	EST	67500	A	6.52	A				
USGS	01570500	2016-01-02 00:30	EST	67500	A	6.52	A				
USGS	01570500	2016-01-02 01:00	EST	67300	A	6.51	A				
USGS	01570500	2016-01-02 01:30	EST	67300	A	6.51	A				
USGS	01570500	2016-01-02 02:00	EST	67300	A	6.51	A				
USGS	01570500	2016-01-02 02:30	EST	67100	A	6.50	A				
USGS	01570500	2016-01-02 03:00	EST	67100	A	6.50	A				
USGS	01570500	2016-01-02 03:30	EST	66900	A	6.49	A				
USGS	01570500	2016-01-02 04:00	EST	66900	A	6.49	A				
USGS	01570500	2016-01-02 04:30	EST	66700	A	6.48	A				
USGS	01570500	2016-01-02 05:00	EST	66700	A	6.48	A				
USGS	01570500	2016-01-02 05:30	EST	66500	A	6.47	A				
USGS	01570500	2016-01-02 06:00	EST	66300	A	6.46	A				
USGS	01570500	2016-01-02 06:30	EST	66300	A	6.46	A				
USGS	01570500	2016-01-02 07:00	EST	66100	A	6.45	A				
USGS	01570500	2016-01-02 07:30	EST	66100	A	6.45	A				
USGS	01570500	2016-01-02 08:00	EST	65900	A	6.44	A				
USGS	01570500	2016-01-02 08:30	EST	65700	A	6.43	A				
USGS	01570500	2016-01-02 09:00	EST	65700	A	6.43	A				
USGS	01570500	2016-01-02 09:30	EST	65500	A	6.42	A				
USGS	01570500	2016-01-02 10:00	EST	65500	A	6.42	A				
USGS	01570500	2016-01-02 10:30	EST	65500	A	6.42	A				
USGS	01570500	2016-01-02 11:00	EST	65300	A	6.41	A				
USGS	01570500	2016-01-02 11:30	EST	65100	A	6.40	A				
USGS	01570500	2016-01-02 12:00	EST	65100	A	6.40	A				
USGS	01570500	2016-01-02 12:30	EST	64900	A	6.39	A				
USGS	01570500	2016-01-02 13:00	EST	64900	A	6.39	A				
USGS	01570500	2016-01-02 13:30	EST	64700	A	6.38	A				
USGS	01570500	2016-01-02 14:00	EST	64700	A	6.38	A				
USGS	01570500	2016-01-02 14:30	EST	64500	A	6.37	A				
USGS	01570500	2016-01-02 15:00	EST	64500	A	6.37	A				
USGS	01570500	2016-01-02 15:30	EST	64500	A	6.37	A				
USGS	01570500	2016-01-02 16:00	EST	64300	A	6.36	A				
USGS	01570500	2016-01-02 16:30	EST	64100	A	6.35	A				
USGS	01570500	2016-01-02 17:00	EST	64100	A	6.35	A				
USGS	01570500	2016-01-02 17:30	EST	64100	A	6.35	A				
USGS	01570500	2016-01-02 18:00	EST	63900	A	6.34	A				
USGS	01570500	2016-01-02 18:30	EST	63900	A	6.34	A				
USGS	01570500	2016-01-02 19:00	EST	63900	A	6.34	A				
USGS	01570500	2016-01-02 19:30	EST	63700	A	6.33	A				
USGS	01570500	2016-01-02 20:00	EST	63700	A	6.33	A				
USGS	01570500	2016-01-02 20:30	EST	63600	A	6.32	A				
USGS	01570500	2016-01-02 21:00	EST	63600	A	6.32	A				
USGS	01570500	2016-01-02 21:30	EST	63600	A	6.32	A				
USGS	01570500	2016-01-02 22:00	EST	63600	A	6.32	A				
USGS	01570500	2016-01-02 22:30	EST	63400	A	6.31	A				
USGS	01570500	2016-01-02 23:00	EST	63400	A	6.31	A				
USGS	01570500	2016-01-02 23:30	EST	63200	A	6.30	A				
USGS	01570500	2016-01-03 00:00	EST	63200	A	6.30	A				
USGS	01570500	2016-01-03 00:30	EST	63000	A	6.29	A				
USGS	01570500	2016-01-03 01:00	EST	63000	A	6.29	A				
USGS	01570500	2016-01-03 01:30	EST	62800	A	6.28	A				
USGS	01570500	2016-01-03 02:00	EST	62800	A	6.28	A				
USGS	01570500	2016-01-03 02:30	EST	62600	A	6.27	A				
USGS	01570500	2016-01-03 03:00	EST	62600	A	6.27	A				
USGS	01570500	2016-01-03 03:30	EST	62400	A	6.26	A				
USGS	01570500	2016-01-03 04:00	EST	62200	A	6.25	A				
USGS	01570500	2016-01-03 04:30	EST	62200	A	6.25	A				
USGS	01570500	2016-01-03 05:00	EST	62000	A	6.24	A				
USGS	01570500	2016-01-03 05:30	EST	62000	A	6.24	A				
USGS	01570500	2016-01-03 06:00	EST	61800	A	6.23	A				
USGS	01570500	2016-01-03 06:30	EST	61800	A	6.23	A				
USGS	01570500	2016-01-03 07:00	EST	61400	A	6.21	A				
USGS	01570500	2016-01-03 07:30	EST	61400	A	6.21	A				
USGS	01570500	2016-01-03 08:00	EST	61200	A	6.20	A				
USGS	01570500	2016-01-03 08:30	EST	61200	A	6.20	A				
USGS	01570500	2016-01-03 09:00	EST	61000	A	6.19	A				
USGS	01570500	2016-01-03 09:30	EST	61000	A	6.19	A				
USGS	01570500	2016-01-03 10:00	EST	60900	A	6.18	A				
USGS	01570500	2016-01-03 10:30	EST	60700	A	6.17	A				
USGS	01570500	2016-01-03 11:00	EST	60500	A	6.16	A				
USGS	01570500	2016-01-03 11:30	EST	60500	A	6.16	A				
USGS	01570500	2016-01-03 12:00	EST	60500	A	6.16	A				
USGS	01570500	2016-01-03 12:30	EST	60300	A	6.15	A				
USGS	01570500	2016-01-03 13:00	EST	60300	A	6.15	A				
USGS	01570500	2016-01-03 13:30	EST	60100	A	6.14	A				
USGS	01570500	2016-01-03 14:00	EST	60100	A	6.14	A				
USGS	01570500	2016-01-03 14:30	EST	59900	A	6.13	A				
USGS	01570500	2016-01-03 15:00	EST	59700	A	6.12	A				
USGS	01570500	2016-01-03 15:30	EST	59600	A	6.11	A				
USGS	01570500	2016-01-03 16:00	EST	59400	A	6.10	A				
USGS	01570500	2016-01-03 16:30	EST	59400	A	6.10	A				
USGS	01570500	2016-01-03 17:00	EST	59200	A	6.09	A				
USGS	01570500	2016-01-03 17:30	EST	59200	A	6.09	A				
USGS	01570500	2016-01-03 18:00	EST	59000	A	6.08	A				
USGS	01570500	2016-01-03 18:30	EST	58800	A	6.07	A				
USGS	01570500	2016-01-03 19:00	EST	58700	A	6.06	A				
USGS	01570500	2016-01-03 19:30	EST	58700	A	6.06	A				
USGS	01570500	2016-01-03 20:00	EST	58500	A	6.05	A				
USGS	01570500	2016-01-03 20:30	EST	58300	A	6.04	A				
USGS	01570500	2016-01-03 21:00	EST	58300	A	6.04	A				
USGS	01570500	2016-01-03 21:30	EST	58100	A	6.03	A				
USGS	01570500	2016-01-03 22:00	EST	58100	A	6.03	A				
USGS	01570500	2016-01-03 22:30	EST	57900	A	6.02	A				
USGS	01570500	2016-01-03 23:00	EST	57900	A	6.02	A				
USGS	01570500	2016-01-03 23:30	EST	57900	A	6.01	A				
USGS	01570500	2016-01-04 00:00	EST	57900	A	6.01	A				
USGS	01570500	2016-01-04 00:30	EST	57800	A	6.00	A				
USGS	01570500	2016-01-04 01:00	EST	57600	A	5.99	A				
USGS	01570500	2016-01-04 01:30	EST	57600	A	5.99	A				
USGS	01570500	2016-01-04 02:00	EST	57400	A	5.98	A				
USGS	01570500	2016-01-04 02:30	EST	57200	A	5.97	A				
USGS	01570500	2016-01-04 03:00	EST	57200	A	5.97	A				
USGS	01570500	2016-01-04 03:30	EST	57000	A	5.96	A				
USGS	01570500	2016-01-04 04:00	EST	56900	A	5.95	A				
USGS	01570500	2016-01-04 04:30	EST	56900	A	5.95	A				
USGS	01570500	2016-01-04 05:00	EST	56700	A	5.94	A				
USGS	01570500	2016-01-04 05:30	EST	56500	A	5.93	A				
USGS	01570500	2016-01-04 06:00	EST	56500	A	5.93	A				
USGS	01570500	2016-01-04 06:30	EST	56300	A	5.92	A				
USGS	01570500	2016-01-04 07:00	EST	56200	A	5.91	A				
USGS	01570500	2016-01-04 07:30	EST	56200	A	5.91	A				
USGS	01570500	2016-01-04 08:00	EST	56200	A	5.91	A				
USGS	01570500	2016-01-04 08:30	EST	56000	A	5.90	A				
USGS	01570500	2016-01-04 09:00	EST	55800	A	5.89	A				
USGS	01570500	2016-01-04 09:30	EST	55800	A	5.89	A				
USGS	01570500	2016-01-04 10:00	EST	55600	A	5.88	A				
USGS	01570500	2016-01-04 10:30	EST	55500	A	5.87	A				
USGS	01570500	2016-01-04 11:00	EST	55300	A	5.86	A				
USGS	01570500	2016-01-04 11:30	EST	55100	A	5.85	A				
USGS	01570500	2016-01-04 12:00	EST	55100	A	5.85	A				
USGS	01570500	2016-01-04 12:30	EST	55000	A	5.84	A				
USGS	01570500	2016-01-04 13:00	EST	55000	A	5.84	A				
USGS	01570500	2016-01-04 13:30	EST	54800	A	5.83	A				
USGS	01570500	2016-01-04 14:00	EST	54800	A	5.83	A				
USGS	01570500	2016-01-04 14:30	EST	54600	A	5.82	A				
USGS	01570500	2016-01-04 15:00	EST	54400	A	5.81	A				
USGS	01570500	2016-01-04 15:30	EST	54400	A	5.81	A				
USGS	01570500	2016-01-04 16:00	EST	54300	A	5.80	A				
USGS	01570500	2016-01-04 16:30	EST	54300	A	5.80	A				
USGS	01570500	2016-01-04 17:00	EST	54100	A	5.79	A				
USGS	01570500	2016-01-04 17:30	EST	53900	A	5.78	A				
USGS	01570500	2016-01-04 18:00	EST	53900	A	5.78	A				
USGS	01570500	2016-01-04 18:30	EST	53700	A	5.77	A				
USGS	01570500	2016-01-04 19:00	EST	53700	A	5.77	A				
USGS	01570500	2016-01-04 19:30	EST	53500	A	5.76	A				
USGS	01570500	2016-01-04 20:00	EST	53500	A	5.76	A				
USGS	01570500	2016-01-04 20:30	EST	53400	A	5.75	A				
USGS	01570500	2016-01-04 21:00	EST	53200	A	5.74	A				
USGS	01570500	2016-01-04 21:30	EST	53200	A	5.74	A				
USGS	01570500	2016-01-04 22:00	EST	53000	A	5.73	A				
USGS	01570500	2016-01-04 22:30	EST	52800	A	5.72	A				
USGS	01570500	2016-01-04 23:00	EST	52600	A	5.71	A				
USGS	01570500	2016-01-04 23:30	EST	52600	A	5.71	A				
USGS	01570500	2016-01-05 00:00	EST	52400	A	5.70	A				
USGS	01570500	2016-01-05 00:30	EST	52200	A	5.69	A				
USGS	01570500	2016-01-05 01:00	EST	51900	A	5.68	A				
USGS	01570500	2016-01-05 01:30	EST	51700	A	5.67	A				
USGS	01570500	2016-01-05 02:00	EST	51700	A	5.67	A				
USGS	01570500	2016-01-05 02:30	EST	51500	A	5.66	A				
USGS	01570500	2016-01-05 03:00	EST	51300	A	5.65	A				
USGS	01570500	2016-01-05 03:30	EST	51300	A	5.65	A				
USGS	01570500	2016-01-05 04:00	EST	50900	A	5.63	A				
USGS	01570500	2016-01-05 04:30	EST	50900	A	5.63	A				
USGS	01570500	2016-01-05 05:00	EST	50700	A	5.62	A				
USGS	01570500	2016-01-05 05:30	EST	50500	A	5.61	A				
USGS	01570500	2016-01-05 06:00	EST	50500	A	5.61	A				
USGS	01570500	2016-01-05 06:30	EST	50200	A	5.60	A				
USGS	01570500	2016-01-05 07:00	EST	50000	A	5.59	A				
USGS	01570500	2016-01-05 07:30	EST	49800	A	5.58	A				
USGS	01570500	2016-01-05 08:00	EST	49800	A	5.58	A				
USGS	01570500	2016-01-05 08:30	EST	49600	A	5.57	A				
USGS	01570500	2016-01-05 09:00	EST	49400	A	5.56	A				
USGS	01570500	2016-01-05 09:30	EST	49100	A	5.55	A				
USGS	01570500	2016-01-05 10:00	EST	49100	A	5.55	A				
USGS	01570500	2016-01-05 10:30	EST	48900	A	5.54	A				
USGS	01570500	2016-01-05 11:00	EST	48700	A	5.53	A				
USGS	01570500	2016-01-05 11:30	EST	48500	A	5.52	A				
USGS	01570500	2016-01-05 12:00	EST	48500	A	5.52	A				
USGS	01570500	2016-01-05 12:30	EST	48200	A	5.51	A				
USGS	01570500	2016-01-05 13:00	EST	48200	A	5.51	A				
USGS	01570500	2016-01-05 13:30	EST	48000	A	5.50	A				
USGS	01570500	2016-01-05 14:00	EST	47800	A	5.49	A				
USGS	01570500	2016-01-05 14:30	EST	47800	A	5.49	A				
USGS	01570500	2016-01-05 15:00	EST	47500	A	5.48	A				
USGS	01570500	2016-01-05 15:30	EST	47300	A	5.47	A				
USGS	01570500	2016-01-05 16:00	EST	47300	A	5.47	A				
USGS	01570500	2016-01-05 16:30	EST	47100	A	5.46	A				
USGS	01570500	2016-01-05 17:00	EST	46900	A	5.45	A				
USGS	01570500	2016-01-05 17:30	EST	46900	A	5.45	A				
USGS	01570500	2016-01-05 18:00	EST	46600	A	5.44	A				
USGS	01570500	2016-01-05 18:30	EST	46400	A	5.43	A				
USGS	01570500	2016-01-05 19:00	EST	46400	A	5.43	A				
USGS	01570500	2016-01-05 19:30	EST	46200	A	5.42	A				
USGS	01570500	2016-01-05 20:00	EST	46200	A	5.42	A				
USGS	01570500	2016-01-05 20:30	EST	45900	A	5.41	A				
USGS	01570500	2016-01-05 21:00	EST	45900	A	5.40	A				
USGS	01570500	2016-01-05 21:30	EST	45900	A	5.40	A				
USGS	01570500	2016-01-05 22:00	EST	45700	A	5.39	A				
USGS	01570500	2016-01-05 22:30	EST	45700	A	5.39	A				
USGS	01570500	2016-01-05 23:00	EST	45400	A	5.38	A				
USGS	01570500	2016-01-05 23:30	EST	45200	A	5.37	A				
USGS	01570500	2016-01-06 00:00	EST	45200	A	5.37	A				
USGS	01570500	2016-01-06 00:30	EST	45000	A	5.36	A				
USGS	01570500	2016-01-06 01:00	EST	45000	A	5.36	A				
USGS	01570500	2016-01-06 01:30	EST	44700	A	5.35	A				
USGS	01570500	2016-01-06 02:00	EST	44500	A	5.34	A				
USGS	01570500	2016-01-06 02:30	EST	44500	A	5.34	A				
USGS	01570500	2016-01-06 03:00	EST	44200	A	5.33	A				
USGS	01570500	2016-01-06 03:30	EST	44200	A	5.33	A				
USGS	01570500	2016-01-06 04:00	EST	44000	A	5.32	A				
USGS	01570500	2016-01-06 04:30	EST	44000	A	5.32	A				
